id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,gender,masterCategory,subCategory,season,usage,myntraRating,baseColour,fabric,fit,neck,occasion
d9fe671e-2303-4121-af2e-0bae4143f0e1,Wrangler,Wrangler Women Check Red Shirt,"<p><strong>Composition</strong><br /> Red and white checked shirt made of 100% cotton, with three-fourth cuff sleeves, has a split neckline with a tipped collar and full front button placket, two flap chest pockets on the chest and two pockets on the waist, and a curved hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this checked shirt from wrangler makes for a great casual wear. The long sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1195.0,1195.0,Shirts,Women,Apparel,Topwear,Fall,Casual,1.0,Red,Cotton,Regular Fit,NaN,NaN
20cdcafe-6b05-4fd6-9a87-27911bd1a053,Wrangler,Wrangler Women Check Purple Shirt,"<p><strong>Composition</strong><br /> Purple and white checked shirt made of 100% cotton, with three-fourth cuff sleeves, has a split neckline with a tipped collar and full front button placket, two flap chest pockets on the chest and two pockets on the waist, and a curved hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this checked shirt from wrangler makes for a great casual wear. The long sleeves create a feel of casual comfort, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1195.0,1195.0,Shirts,Women,Apparel,Topwear,Fall,Casual,1.0,Purple,Cotton,Regular Fit,NaN,NaN
d7238cde-b56d-46f4-b984-046ce02eb6bd,Wrangler,Wrangler Women Pink Freedom Spirit T-shirt,"<p><strong>Composition</strong><br /> Light pink t-shirt made of 100% cotton, with short sleeves, U-neck and distressed graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this stylish t-shirt makes for a great casual wear. The short sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in t-shirts<br /> Height-5.7"", Chest-33""<br /> </span></p>",NaN,845.0,845.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Pink,Cotton,Regular Fit,Round Neck,Casual
3c30e25f-73e7-4da0-a08a-2186260d945a,Wrangler,Wrangler Women Freedom Spirit Black T-Shirts,"<p><strong>Composition</strong><br /> Black t-shirt made of 100% cotton, with short sleeves, U-neck and distressed graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this stylish t-shirt makes for a great casual wear. The short sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in t-shirts<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;</span></p>",NaN,845.0,845.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Black,Cotton,Regular Fit,Round Neck,NaN
f9a67509-d166-4502-ac14-3ded8f7383c1,Wrangler,Wrangler Women Its A Good Day Red T-Shirts,"<p><strong>Composition</strong><br /> Red top made of 100% cotton, with short sleeves, U-neck and distressed graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Designed for those who exude goodness and happy feelings, this top from wrangler makes for a great casual wear. The short sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans or cotton <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,845.0,845.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,0.0,Red,Cotton,Regular Fit,Round Neck,NaN
30c6fb68-4152-4425-bb59-7526565f8039,Wrangler,Wrangler Women Black T-shirt,"<p><strong>Composition</strong><br /> Black top made of 100% cotton, with short sleeves, U-neck and distressed graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Designed for those who exude goodness and happy feelings, this top from wrangler makes for a great casual wear. The short sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans or cotton <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33""</span></p>",NaN,845.0,845.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Black,Cotton,Regular Fit,Round Neck,Casual
004f7c8a-c95a-469b-83cf-be2f94a859d2,Wrangler,Wrangler Women Purple T-shirt,"<p><strong>Composition</strong><br /> Purple t-shirt made of 100% pique cotton, with short mildly puff sleeves with ribbed hems, tipped and ribbed collar with buttoned chest placket and branding in stone embellishments on left chest <br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this stylish t-shirt from wrangler makes for a great casual wear. The short puffed sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in t-shirts<br /> Height-5.7"", Chest-33""<br /> </span></p>",NaN,1095.0,1095.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Purple,Cotton,Regular Fit,Polo Collar,Casual
55f7ed99-793f-440a-bde4-816264c30322,Wrangler,Wrangler Women Studd Polo Pink T-shirt,"<p><strong>Composition</strong><br /> Pink t-shirt made of 100% pique cotton, with short mildly puff sleeves with ribbed hems, tipped and ribbed collar with buttoned chest placket and branding in stone embellishments on left chest <br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Perfect on style and great in comfort, this stylish t-shirt from wrangler makes for a great casual wear. The short puffed sleeves create a feel of casual comfort and enhance your feminine side, while the fabric keeps you fresh and comfortable all day. Team this with slim Fit jeans and sandals and ooze style.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in t-shirts<br /> Height-5.7"", Chest-33""<br /> </span></p>",NaN,1095.0,1095.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,1.0,Pink,Cotton,Regular Fit,Polo Collar,Casual
cd8d202e-639a-4072-890f-e3a3e9445372,Wrangler,Wrangler Women Navy Blue Top,"<p><strong>Composition</strong><br /> Navy blue round neck top made of 100% cotton, has set-in full arm sleeves with buttoned flaps, deeply curved hemline and graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Vacation in style in this navy blue top from wrangler. The set-in sleeves with buttoned flaps and the round neck exude with feminine style, while the graphic print on the front oozes happy spirit. Team this with jeans and heeled sandals for unparalleled cool.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1095.0,1095.0,Tops,Women,Apparel,Topwear,Fall,Casual,1.0,Navy Blue,Blended,NaN,Round Neck,Casual
568cabd2-a5d8-4a14-82d9-172cd5512d84,Wrangler,Wrangler Women Poloroid Purple T-Shirts,"<p><strong>Composition</strong><br /> Purple round neck top made of 100% cotton, has set-in full arm sleeves with buttoned flaps, deeply curved hemline and graphic print on the front<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> </span><span style=""font-style: normal; font-weight: bold;"">Wash care<br /> </span><span style=""font-style: normal; font-weight: normal;"">only hand wash in cold water using a mild detergent<br /> Wash dark colours separately<br /> Do not bleach, wring or tumble dry<br /> Flat dry in shade<br /> Mild iron, and do not iron on print/embellishment/embroidery<br /> <br /> Vacation in style in this purple top from wrangler. The set-in sleeves with buttoned flaps and the round neck exude with feminine style, while the graphic print on the front oozes happy spirit. Team this with jeans and heeled sandals for unparalleled cool.<br /> <br /> </span><span style=""font-style: italic; font-weight: normal;"">Model statistics<br /> </span><span style=""font-style: normal; font-weight: normal;"">The model wears size M in tops<br /> Height-5.7"", Chest-33"", Waist-26&rdquo;<br /> </span></p>",NaN,1095.0,1095.0,Tshirts,Women,Apparel,Topwear,Fall,Casual,0.0,Purple,Cotton,Regular Fit,Round Neck,NaN
